บันทึกแล้ว,Stat,    งวด,Unnamed: 3,ผู้ใช้,G/L,กลับรายการ,เลขเอกสาร,Pstng Date,ว/ทเอกสาร,ประเภท,ศ.เงินทุน,ศ.ต้นทุน,Bus. Process,ผลิตภัณฑ์/,Carrier/Op,เซกเมนต์,ศูนย์กำไร,BP,    Amt in loc.cur.,Tx,ข้อความ,ส/ท ซ่อม,SNoซ,วัสดุ,เงื่อนไข1,เงื่อนไข2
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R10202,2R10202,,,,19303,,,240.45,,5312-ภาษีทอดแรก-ค่าศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R10202,2R10202,,,,19303,,,600,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R10208,2R10208,,,,19303,,,"2,670.00",,5310-ค่าช่วยเหลือการศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R10208,2R10208,,,,19303,,,140.17,,5312-ภาษีทอดแรก-ค่าศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R10208,2R10208,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R20103,2R20103,,,,19303,,,"1,000.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R20104,2R20104,,,,19303,,,800,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R20107,2R20107,,,,19303,,,"1,000.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R20202,2R20202,,,,19303,,,"1,400.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R20203,2R20203,,,,19303,,,"3,950.00",,5310-ค่าช่วยเหลือการศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R20203,2R20203,,,,19303,,,681.38,,5312-ภาษีทอดแรก-ค่าศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R20203,2R20203,,,,19303,,,"1,200.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R30001,2R30003,,,,19303,,,"2,200.00",,5107-ตกเบิกค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R30001,2R30003,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R30104,2R30104,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R30202,2R30202,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2R30206,2R30206,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2S10200,2S10202,,,,19303,,,600,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2S10200,2S10203,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2S10200,2S10204,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2S10300,2S10302,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2S10300,2S10303,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,5,,HHRM0604,53602105,,8800000063,28.05.2024,28.05.2024,HR,2S10400,2S10403,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินสมทบค่ายานพาหนะ-พนักงาน,5,,HHRM0604,53602111,,8800000063,28.05.2024,28.05.2024,HR,1J60200,1J60200,,,,19303,,,"15,000.00",,4002-Car Allowance,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,ข-เงินสมทบค่ายานพาหนะ-พนักงาน,5,,HHRM0604,53602111,,8800000063,28.05.2024,28.05.2024,HR,2S10200,2S10200,,,,19303,,,"15,000.00",,4002-Car Allowance,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000063,28.05.2024,28.05.2024,HR,1B00200,1B00202,,,,19303,,,"37,399.10",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000063,28.05.2024,28.05.2024,HR,1C10100,1C10101,,,,19303,,,"9,361.00",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000063,28.05.2024,28.05.2024,HR,1C10300,1C10300,,,,19303,,,"13,985.00",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000063,28.05.2024,28.05.2024,HR,1F00100,1F00102,,,,19303,,,"8,735.00",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000063,28.05.2024,28.05.2024,HR,1F00100,1F00111,,,,19303,,,"11,902.55",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000063,28.05.2024,28.05.2024,HR,1H00003,1H00004,,,,19303,,,"21,476.55",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000063,28.05.2024,28.05.2024,HR,1J00500,1J00502,,,,19303,,,"5,526.50",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000063,28.05.2024,28.05.2024,HR,1K00300,1K00303,,,,19303,,,"9,323.05",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000063,28.05.2024,28.05.2024,HR,1K00400,1K00402,,,,19303,,,"3,644.50",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000063,28.05.2024,28.05.2024,HR,1L10100,1L10101,,,,19303,,,"14,757.50",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000063,28.05.2024,28.05.2024,HR,1L10100,1L10107,,,,19303,,,"7,208.50",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
20.05.2024,บ-เงินจ่ายสมทบกองทุนสำรองเลี้ยงชีพ-พนักงาน,5,,HHRM0604,54602102,,8800000063,28.05.2024,28.05.2024,HR,1L10200,1L10206,,,,19303,,,"16,336.25",,/323-สมทบกองทุนสำรองเลี้ยงชีพ,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
